mf1,mf2,mf3,mf4,mf5,mf6,mf7,mf8,mf9,mf10,mf11,mf12,mf13,mf14,mf15,mf16,mf17,mf18,mf19,mf20,mf21,mf22,mf23,mf24,mf25,mf26,mf27,mf28,mf29,mf30,mf31,mf32,mf33,mf34,mf35,mf36,mf37,mf38,mf39,mf40,mf41,mf42,mf43,mf44,mf45,mf46,mf47,mf48,mf49,mf50,mf51,mf52,mf53,mf54,mf55,mf56,mf57,mf58,mf59,mf60,mf61,mf62,mf63,mf64,mf65,mf66,mf67,mf68,mf69,mf70,mf71,mf72,mf73,mf74,mf75,mf76,mf77,mf78,mf79,mf80,mf81,mf82,mf83,mf84,mf85,mf86,mf87,mf88,mf89,mf90,mf91,mf92,mf93,mf94,mf95,mf96,mf97,mf98,mf99,mf100,mf101,mf102,mf103,mf104,mf105,mf106,mf107,mf108,mf109,mf110,mf111,mf112,mf113,mf114,mf115,mf116,mf117,mf118,mf119,mf120,mf121,mf122,mf123,mf124,mf125,mf126,mf127,mf128,Emotion,code
-431.1396083,43.41763718,-5.401212757,14.33450986,8.901258335,-9.777082112,-5.496409523,-0.823945225,-5.930813495,4.632065374,-0.895786122,2.141907789,5.337784072,1.342700248,0.835925125,6.157218645,-4.361007286,2.369817621,-0.174272203,0.626181525,-1.191628313,0.441974597,1.465488633,1.399576163,1.168021192,8.634935711,1.23444474,9.250568294,5.165474044,5.0561466,4.834807643,5.547304323,2.854855001,6.639994801,5.744155831,6.308920422,3.184189903,3.664847352,3.615662282,5.000153396,4.546296578,4.806084481,1.83260438,2.992338074,1.704337977,3.824332063,2.371894244,2.847394752,2.070572953,1.614773358,0.618945606,2.670670802,2.113070956,2.428206554,2.21829324,2.479354608,1.040626906,1.26743663,-0.16389906,1.974724578,0.757578671,1.068655546,0.318682514,0.756937712,0.57447978,1.143783295,-0.180850235,0.94911366,1.448834069,1.864003507,1.131473841,1.466924526,1.399540458,1.146587815,0.021107486,0.725269903,0.611725555,0.673210538,0.41724313,0.545348366,0.370420981,1.188518555,1.36522616,0.869706466,0.953376903,1.323754891,1.300251979,1.429507284,1.181048907,0.872313944,0.328821226,0.520446673,0.367646915,1.097472753,0.444446691,0.318792252,-0.322638322,0.360611254,0.233531199,0.189594509,0.833780805,0.668797514,0.243517396,0.183729893,0.009100143,0.18543511,0.264499273,-0.033035929,-0.395019553,-0.264270757,-0.041609248,0.361399679,-0.220734725,-0.53917688,-0.205595929,0.127563133,-0.152174485,-0.051157793,-0.126854059,-0.170948454,-0.000604045,0.562354791,0.227484795,-0.168774927,0.041173526,-0.197418233,0.204005273,0.377881649,male_angry,8
-363.7361362,33.55014577,-12.63218592,12.25075924,5.151460939,-14.61461578,-4.688219208,0.74017397,-6.992336902,3.298567554,-2.820266865,-0.69425906,2.273256359,-1.361917474,-0.408114482,4.150432279,-4.366590094,1.495794308,0.171964722,0.9674041,-1.745408193,2.56177314,1.938832875,2.301639895,1.802218834,6.89849149,3.307946934,10.40015544,6.232649592,6.151505807,6.587505221,7.051774571,4.212199316,6.574971645,5.259456384,4.589716162,2.666643285,2.12286145,1.422800069,3.138297067,2.427166214,4.27110657,2.531285888,3.420214687,1.890406921,3.820745156,2.207079064,2.65709442,0.622104339,2.143171213,2.477525208,4.075077406,1.687401016,2.637099932,1.309291364,3.148923154,0.943304608,1.29727628,1.683656248,2.951044933,1.101862897,1.37297191,1.037989267,1.915569727,0.774846142,1.5527336,0.43942624,1.006772276,0.3163059,1.696648118,1.199380163,1.131663723,0.589915843,0.681967976,-0.024903195,0.655547497,0.831636914,0.715795728,-0.202415429,1.08111995,0.470398949,0.317431101,0.53791193,1.012881731,0.560763623,1.429439063,1.156264514,0.916076141,0.583407572,0.888943176,0.678060985,0.456305238,0.349999269,0.592080354,0.673873301,0.800726689,0.217812322,0.43956519,0.661729555,0.390144542,0.489240612,0.995362191,0.522212165,0.322918735,0.304751144,0.339520792,0.360489445,0.444180542,0.032154536,-0.008407373,0.288073768,0.309729077,-0.195402746,-0.264573103,-0.220976646,-0.074374024,0.21694266,-0.048366972,-0.092579537,0.155840128,0.041404973,0.624254095,0.454334627,-0.070471674,0.176712324,0.114441742,0.107494416,0.397052582,male_angry,8
-351.9041141,21.60108369,-21.87570797,2.896817962,-0.825283317,-16.73472948,-6.16604363,-9.544945793,-13.69742792,2.626073548,-6.069132453,-3.682383752,-0.510944812,-2.517022832,-1.056404169,2.378274232,-1.208935701,3.03201767,0.230466849,2.271742466,1.26682807,5.29656188,3.776221786,4.487731014,-1.006181922,4.603335211,1.305264865,4.298226033,0.466359156,3.394059837,2.673880662,5.479790568,1.7406952,2.288111643,1.664614446,3.974278486,1.938229217,2.548216984,-1.384914283,1.973083526,3.323892597,5.080353274,1.173117037,1.617074597,0.430492136,1.908979788,2.560814961,3.633451256,1.341450562,2.455979864,-0.888231476,0.558770878,0.848984067,1.344348265,0.885248166,2.422855856,0.336209487,0.009040229,0.742113,1.654355764,0.823820256,2.24019873,0.942704598,0.965906339,0.322183591,1.293498851,0.269815529,0.84400788,0.081497372,1.474251112,0.677755024,1.105003366,0.124044347,0.598681659,-0.384837812,0.161877875,-0.175365581,-0.167899473,-1.012143206,1.02553018,0.313351346,-0.010659074,0.487451886,1.131216031,0.362559199,0.554340546,0.959220436,0.796001029,-0.099981345,1.103990508,0.452675769,0.20824821,0.09495003,0.22393742,0.371830822,0.075562064,0.311262764,0.188049871,-0.1981027,0.438674407,0.226899726,0.322599621,0.095051607,0.383991845,0.337964318,0.435046509,-0.315738029,0.513262408,0.16068112,-0.096399956,0.186514423,0.321027533,0.158870191,-0.159412883,-0.300197243,-0.345846691,-0.274045425,-0.072875007,-0.536218416,-0.129267992,-0.088494051,0.403563503,0.182479541,-0.125656058,0.12980968,-0.04805227,0.009450137,0.107408966,male_angry,8
-366.7528327,28.32700553,-18.1573005,7.478981613,3.325496739,-13.72346651,-5.414412184,-6.628520681,-14.44892951,4.375841864,-3.939565439,-5.445251759,-0.062125624,0.066856407,-6.33636673,1.053316135,-7.168152288,-1.407117776,1.191806435,2.260072293,1.246942183,5.782758984,0.917774873,8.526967083,4.374877768,10.42992743,8.208457074,9.911765938,3.861625039,6.843972772,3.931913797,4.555323646,0.422986282,3.016195631,2.370705684,5.205082299,1.551588521,3.822079228,1.010085365,2.95150113,3.751743241,4.430708927,1.449800929,1.352984873,1.416322932,4.551175863,2.012160597,2.257424921,1.429891759,4.198258347,2.204091866,1.268125363,0.072449974,3.037219362,2.031056585,1.961163519,1.775520609,2.87910421,0.960293639,0.857764697,1.201441994,2.423982524,0.652374544,0.973245481,0.403815069,1.122035135,0.45495978,1.285089636,0.145434781,0.451007481,0.196042191,1.191816783,0.929238969,1.037515555,0.11459802,0.712088109,0.063908002,0.518952712,-0.035877321,0.236039701,-0.28876366,0.136339538,0.134335546,0.821799979,-0.123263866,0.420257869,0.566721531,1.526461529,0.772939179,0.442524725,0.164199662,0.151461563,0.254358302,0.643139489,0.392268388,0.566667368,0.481124592,0.569545014,0.262321989,0.607357669,0.476666628,0.867689193,0.328487848,0.492878648,0.675583975,0.606492885,0.394399728,0.200193625,-0.054716057,0.330626561,0.153663117,0.379025481,0.116230541,-0.063536026,-0.126636787,-0.103533441,0.063706317,-0.099493078,-0.190115848,0.142541328,-0.005223678,0.132185204,0.253506797,0.142115179,0.160086992,-0.029704842,0.119871443,0.110167268,male_angry,8
-649.7618245,57.31114836,-1.724540276,13.46228831,7.348691358,-5.044272255,-8.042811201,-12.92416467,-8.446115747,0.963216032,-3.655683636,-2.82665433,4.020556497,1.168571312,-2.19240351,2.18763606,-5.925587067,-0.957965694,-0.288150932,-2.831236715,-6.580429399,-1.916868117,-2.758216764,0.696128036,-3.580854755,3.920712359,-1.932641886,4.877833491,0.735910094,-0.093915435,0.055523453,4.391020778,3.238269493,5.69625793,6.980068075,7.33100674,7.186107665,9.71805781,6.957606416,9.705854282,6.049597336,6.199599957,5.419932099,5.838570169,3.093749771,4.615373815,2.433952287,3.992106632,1.832736388,2.561282424,0.442267861,2.929044613,2.849039323,3.149709323,1.146291243,1.481326636,0.981513541,0.711201009,0.469518936,1.139813916,0.127760835,0.391452192,-0.198181306,1.093552904,0.015198609,0.035847336,-0.81973555,1.605683021,-0.284225466,-0.693035331,-0.325986938,0.738530757,0.018605503,0.566179676,0.62213127,0.4408321,-1.273386523,-0.445634075,0.404182563,0.305852209,-0.233735434,0.384409258,0.181599527,0.683915015,1.049868447,0.924532611,0.075437991,1.560819081,0.94515444,0.354228378,-0.181572288,0.506446934,0.087910069,0.599328255,0.750553866,0.364608763,0.225086169,0.303003451,0.539139084,0.308265356,0.189912972,0.410063138,0.731382861,0.656564438,0.544475176,1.37685221,0.388734954,-0.078288989,0.66948874,0.551731243,0.512103662,0.605903244,0.025827835,-0.161715594,0.022456996,0.316542702,0.356571483,0.641668998,0.570170781,0.368012385,0.177028078,0.126485551,0.100468315,-0.147723937,0.148771699,-0.21705825,-0.460879651,0.241948099,male_fearful,11
-632.9713292,54.56554906,-7.747107259,8.2009057,4.813539583,-9.904553505,-13.6880664,-12.49373956,-11.10114095,-0.731860198,-6.570427658,-5.348932808,0.41031627,-8.055196273,-1.746648622,0.236399598,-8.201699006,0.567758787,-6.2646542,-3.103498365,-7.396261491,-2.026851866,-3.08786465,-3.14713801,-2.439611171,3.276678263,-2.007318486,3.3139607,-0.138209831,0.921289824,2.198179341,8.009702058,5.932619886,9.586491746,9.791371072,6.890770089,5.242351544,5.265000987,6.926799739,8.186758559,3.623143106,2.849893153,1.677204923,3.80020568,2.643743612,3.379038908,0.538549507,1.386806289,0.702995188,2.14759631,1.174358673,2.596674336,1.626430718,1.320169539,1.007639756,1.111699101,-0.442828254,0.085402749,0.429476631,2.37098247,-0.58699399,-1.060783107,-0.30135918,1.212082672,-0.054328003,-0.258166471,-0.174592635,0.930866232,-0.778325053,-0.184355165,0.132883188,0.375770976,-0.257331294,-0.17778388,0.14912903,-0.610077738,-1.339646403,-0.091297584,-0.764472091,-0.81071391,-0.565759629,-0.049721647,-0.895656413,0.341479912,0.414722693,0.347719976,-0.132917029,0.579397461,0.533145135,0.664218476,0.161855308,-0.099130517,-0.186515013,1.347724736,-0.29246827,0.227054645,0.065733146,0.247963643,-0.132295392,0.253161789,-0.229166267,0.434435035,0.113304118,0.121674244,0.560699228,0.548269726,-0.270083474,0.058558451,0.368041765,0.453161288,0.366399026,0.301854217,-0.043380428,-0.059931133,-0.399898868,0.23312123,0.340722155,0.289145948,0.059854804,-0.111878548,-0.029182388,0.472906522,-0.050127134,0.385929685,0.38713046,-0.009514641,0.166757848,0.262076784,male_fearful,11
-651.0038431,49.3721921,0.107420044,11.0355989,5.969624572,-6.932059115,-12.36553365,-8.883314037,-8.525691718,-4.292118031,-3.28984171,-1.878557902,0.018326602,-4.78055068,-0.855447106,-0.530211532,-7.164481361,1.376474497,-2.845770305,-1.034244266,-7.938037944,-2.249130563,-3.0014427,-2.918043847,-1.991087004,-0.147753214,-0.740802932,0.453603608,-0.855513141,-0.881028332,-3.698166121,0.809086194,-0.947735305,4.023254956,4.663460832,6.475896363,4.468653869,5.929850813,6.438811618,9.421700007,8.117015262,7.480738525,3.514881295,2.922076637,2.30591264,4.836385437,3.478579958,1.874233771,-0.152379396,0.872104442,0.108094563,1.701242651,1.193894015,0.878347523,0.269677984,0.855376394,-0.172876025,-0.509276976,-2.019252832,1.025305964,-0.044218953,-0.639589617,-2.371429515,-1.5684726,-0.957721734,-1.027180506,-1.578527986,0.367403968,0.922064044,0.853548057,-0.518035025,-0.058576874,-0.187227673,-0.269574447,-0.761540814,-0.20453542,-0.424293594,-0.15840343,-0.302936033,-0.184996703,0.194088547,1.198279387,-0.181994007,-0.504611422,0.519118475,0.213939605,0.017345428,1.297340455,0.086599357,-0.347961846,-0.547041419,-0.008433289,-0.33651296,0.061307586,0.438177927,-0.319015492,-0.671637693,0.099110709,-0.379562442,-0.242063966,-0.197921653,-0.180714982,0.400068812,0.388796109,-0.13833708,0.293439004,0.314130455,-0.486311539,0.091166605,0.769000629,0.114595814,0.256109088,-0.021108524,-0.470473683,0.149312045,0.405067742,-0.19140053,0.115677961,0.197925294,-0.232234078,-0.444470683,0.05743609,-0.132925901,-0.360759089,-0.081504394,-0.128087484,-0.487398282,0.014337308,male_fearful,11
-642.0535056,43.70016556,1.425329375,6.228252279,1.647247647,-9.120124434,-13.46023756,-14.02389141,-8.791806187,-6.715194825,-8.997581073,-2.769296813,-3.730229308,-4.505901068,-4.457319401,-3.924561667,-7.209523781,-2.790864592,-6.691064989,-4.333307254,-11.2685775,-3.616902531,-4.849709485,-5.723818495,-5.582023762,-2.20933252,-5.402174914,-2.463034681,-3.736329841,-3.556133302,-3.862194899,1.766397185,-0.661359867,3.396381219,3.266584353,4.372146013,1.972871868,4.802326208,5.190188076,6.611374885,4.927085983,4.362996576,5.14824065,4.623605277,3.164317906,2.029376365,-0.130254772,2.202529035,1.275365629,2.351660948,0.1400305,0.899649101,0.469333887,1.898740446,0.418883369,0.358622665,-0.982319838,-0.238870661,-0.257254354,0.97045269,-0.356021728,-0.338502256,0.072062794,1.26997862,-0.155366138,-0.358263456,-1.029791805,0.386928887,-0.452576035,-0.236445553,-0.868026424,0.221977189,-0.018673173,-0.004066095,-0.487909589,-1.129495335,-1.520142252,-0.140078288,-0.208629946,-0.448461564,-0.245092348,0.250569527,-0.535382085,0.726149716,0.781181378,0.581687846,-0.039663484,0.090500217,0.584144145,0.790104149,0.077535549,-0.889808488,0.175131509,1.066432293,-0.250828686,-0.595129087,0.05696468,0.012251171,-0.077976027,0.232763899,-0.027179856,0.115844581,-0.175968724,-0.006820045,0.181364481,0.880440332,0.048492235,-0.342588132,0.619517007,0.514599762,0.481447879,0.412119678,-0.119550224,0.065333189,0.182584392,0.759846704,-0.076060016,-0.073229703,0.169866637,0.305266083,0.080712673,0.221859098,0.173322164,0.225007472,0.306733921,-0.074075245,-0.322626444,0.031296014,male_fearful,11
-474.0014648,33.62835355,-17.84222119,0.37921411,-1.737431387,-17.1645719,-13.90954198,-13.22047327,-12.35081396,-8.526566081,-9.503463086,-3.719482399,-2.872224741,-3.310585766,-1.429229604,-1.093012664,-4.58463207,2.500836967,-3.247870144,4.409533277,3.140535195,9.829829733,10.15732868,6.319641554,0.104969046,4.128250644,0.195262901,6.211621918,4.678395812,2.477469505,-0.601815418,5.108160309,1.419744223,5.170716017,2.091183359,1.059575484,-2.00852812,1.370012158,4.08314296,5.928312532,3.678613089,2.271631896,1.392967775,3.767021403,2.613156843,3.015480199,0.724885622,3.062042719,-0.622174009,0.591814068,0.5591765,2.516334653,1.232492847,2.207406891,0.119623145,1.621303724,-0.886032797,1.459780909,0.635148628,1.650228718,0.47425597,1.224082138,0.887550416,1.007506975,0.329690086,1.366691453,0.396640487,1.344470054,0.296871978,0.776928213,0.211400136,0.754603424,-0.098634869,0.731185892,0.494062207,-0.186990636,-0.561449819,0.76974989,0.106647505,0.144111556,0.529484513,0.669686675,0.566405439,0.986198845,-0.120555588,0.865737123,0.656509929,0.90712678,0.752080704,0.74987321,0.105879297,-0.358119745,-0.025529753,1.051856264,0.366720481,0.109610352,0.395721743,0.092132236,0.100425617,0.166051808,0.241481251,0.833945959,0.784088772,0.084069461,0.031708384,0.4579625,-0.355036456,-0.24692549,-0.200593968,-0.230030809,0.144336889,-0.585679198,-0.500066341,-0.439681095,-0.45205989,0.028970024,-0.063459082,-0.397486512,-0.304766148,-0.070583798,0.109184242,-0.036236092,-0.0839669,-0.093287876,-0.003054654,-0.115641264,-0.219732647,0.017890329,male_fearful,11
-520.3026684,32.10366454,-12.0676478,3.045981229,-3.467629693,-18.11673129,-10.76332419,-4.984648898,-10.86380512,-7.362120558,-4.771077638,-7.870767829,-4.38065807,0.858444847,-3.974129404,0.893838515,-3.70417647,1.00256335,3.786878333,3.034657463,0.793366415,3.257639421,1.625816838,4.966152552,6.205777375,14.74995411,7.604088828,9.891615398,1.849780152,2.056230179,2.828795649,4.345376898,0.781154604,2.007230468,1.624000835,3.466574482,1.606633008,3.347512551,4.577126405,5.059015406,0.335929612,0.836473184,0.244993589,2.871906296,1.068549027,0.799891588,1.092197809,2.040959933,-0.872037477,2.416498533,2.45439193,1.773290429,-0.6678645,1.563980758,0.812869531,2.80291345,1.079397008,1.350357935,0.195285515,1.857179918,0.683939326,0.796865147,-0.004953148,1.842170794,1.142355893,1.390570625,0.000475123,0.919928265,1.069711182,1.729424449,-0.235029133,0.433327245,1.13149836,0.756448154,-0.081607627,1.154255402,0.040456654,0.691094708,0.65455934,0.578292718,-0.11324862,1.211016591,0.387103442,0.560390698,0.453048175,1.504182947,0.89671735,0.5339023,0.732900589,0.316980413,-0.352695174,0.703070151,0.489347453,0.487842566,0.608186954,0.124864423,0.436886119,0.901635803,-0.419430192,0.514202525,0.343137907,0.185246521,0.950195578,0.723035866,-0.012862715,0.931721081,0.593403036,0.029918075,0.325879481,0.362628129,0.117147503,0.255328563,-0.461200621,-0.568571817,-0.116013567,0.05696157,0.114800961,-0.094280177,-0.647183616,-0.084477397,0.024440746,0.364365052,0.317539237,-0.175097726,-0.003298072,0.04005445,-0.034902932,0.018852088,male_fearful,11
-434.9983252,22.7835859,-16.82165683,0.567266263,-1.001969471,-19.22815225,-15.56857434,-14.59325441,-11.95507913,-6.881538061,-9.760784547,-3.389941374,-5.966797748,-4.608034703,-4.735728634,-0.718004806,-4.457195702,5.228995279,0.121047816,6.475220491,1.810907036,7.339391966,1.021165186,-1.399644782,0.116140666,4.965651085,1.666341386,2.839601942,-0.460748604,0.005143958,-0.007137665,3.623021438,-1.084936867,1.176426627,0.038965446,2.276687727,-0.543385873,3.34472172,4.21952372,5.078085732,1.541348781,0.483433674,1.892527986,3.356414889,1.762309516,3.259439554,0.828822796,1.168084795,-1.258298177,1.318874733,-0.276794975,1.290208861,0.739833776,1.765513781,1.050131843,2.302948205,0.614398937,0.476964574,0.348185648,1.694364254,-0.507154987,1.056842378,1.418885059,1.574341298,-0.167750119,0.641255046,-1.078451496,1.277657256,0.024577052,-1.100268972,-1.001505735,0.607352093,-0.79622606,0.774604647,-0.274561568,-0.78234097,-0.500327596,-0.005195358,-1.04297469,0.303420162,0.257302879,0.029021806,-0.234679032,0.464255973,0.500961102,0.591907794,0.604182664,1.401919335,0.212105534,0.462449943,0.453705745,-0.060428814,0.184698081,0.339972062,-0.197252969,0.016683721,-0.003106167,0.137492262,-0.252165525,-0.200234774,-0.253486272,0.099506036,-0.043618319,0.036250209,-0.037842442,-0.364694796,-0.882677937,0.413017425,0.202854035,-0.17776703,0.212875767,-0.195774264,-0.369088596,-0.157221826,-0.324812511,0.111264634,-0.142313317,-0.280478737,-0.362740863,-0.281981885,-0.029255795,0.345872149,0.164811712,-0.120191711,0.120230212,-0.141668026,-0.161402083,-0.262045562,male_fearful,11
-454.0419929,24.11327796,-15.85881182,-2.133257039,-5.210766231,-17.33979095,-11.9541873,-14.58681016,-10.28586733,-4.859854818,-7.655062577,-1.310656392,-4.181585403,-3.026930754,-1.223856767,-2.144170086,-3.016763085,7.056966109,4.427544868,10.37675475,5.997007141,6.213635801,0.304721572,0.42856794,0.523193209,7.655069205,0.255792344,2.404683074,-0.050719425,4.006069974,2.225884785,3.371207821,-0.038048621,1.877849082,3.791356103,4.748155515,-0.023497385,2.809545514,4.652353934,4.143870841,0.501482645,0.966656586,2.104203638,3.244711665,2.15902107,4.319624665,0.805206464,1.797991648,0.871153647,2.046920801,0.728713321,1.885995345,1.895710138,3.665678145,2.084240033,2.528852867,0.824199094,1.295317642,1.096842695,2.398497489,0.314740581,1.83351503,1.323390058,1.010869361,0.682949752,0.207171398,-0.15238916,1.987237146,0.688210766,1.093950779,1.250216152,1.582950027,0.919061065,1.789407079,0.374824178,0.773536106,-0.25645037,0.557773137,0.798503486,0.66623542,0.471649161,0.899355445,0.664444642,1.56256854,0.315359441,1.00282516,0.947816452,1.241897548,0.658473879,1.409199584,0.488287648,0.171140709,0.393814573,0.916473896,0.072272393,0.160701077,0.506498283,0.279176435,0.133184408,0.575503196,0.216536535,0.913343428,0.45562194,0.190837706,0.358677112,0.150645112,-0.099500435,-0.064262756,0.182162254,0.559319493,0.134730417,-0.039637993,-0.171890564,-0.357287311,-0.112121943,0.180483447,0.306337374,0.029918564,-0.193404731,-0.121504186,0.175746835,0.156109495,-0.066902094,-0.105221576,-0.147704,-0.193425878,-0.135425022,-0.020569852,male_fearful,11
-686.3072131,50.72927733,7.422964307,13.84974399,3.81390375,-7.93339149,-6.886090278,-3.076082367,-1.759898752,-3.274843908,-1.830286544,-1.359981624,-2.324159763,-1.040398943,0.544407823,-3.503873054,-5.595272986,0.135614932,-4.477425151,-0.329658367,-8.112928742,0.105010312,-5.627497999,-4.125526119,-3.150788531,0.212516482,-3.30361008,-0.905783371,-2.622653079,-3.555824697,-3.70432585,-0.628444226,-3.251807078,-0.978711949,-2.810870953,-2.835364482,-3.908965839,-0.891542328,-2.059169813,0.346795621,-3.436305914,-2.600210968,-3.365537597,-0.464038059,-0.79098098,0.222596852,-1.982139034,0.11015766,-0.958251847,1.576177882,-0.465081478,0.296752269,-1.169643462,1.551663551,0.138621782,1.657456485,0.402104602,-0.793345886,-0.721924045,1.085050142,-0.342047908,-0.023105148,0.45715488,0.972398147,-0.44044765,0.32864772,-0.552286372,0.430969339,-0.037476578,-0.271452248,-0.236743084,0.533122414,-0.07850191,0.941661843,-0.291552789,-0.415045463,-0.306028343,-0.010143409,0.139873878,0.279591865,-0.020233449,-0.159701922,-0.591673826,0.554085349,0.299652314,0.960546097,0.396861606,0.433760423,0.076044546,0.944151854,-0.125499606,-0.251411297,-0.041680718,0.471680012,-0.436335185,-0.107389212,0.029577206,-0.181255636,0.304068174,0.111414326,-0.298781628,0.755305953,0.392773367,0.306207187,0.370934507,0.246623475,-0.404043717,0.290525959,0.299067342,0.187342372,0.126198325,-0.222828821,-0.162189348,-0.120285222,0.043228942,0.068664574,0.23742685,-0.115130207,-0.126410972,0.436733352,0.442100225,0.173590973,0.127829368,0.312927928,0.164229303,0.236440068,0.117975909,0.243272055,male_disgust,10
